"ID","OR","Last Name","First Name","Team","Status","Status Details","Eligible Positions","Avg. Pick","Avg. Round","Avg. Cost","% Drafted","Pass Yds (O)","Pass TD (O)","Int (O)","Rush Att (O)","Rush Yds (O)","Rush TD (O)","Targets (O)","Rec (O)","Rec Yds (O)","Rec TD (O)","Ret TD (O)","2-PT (O)","Fum Lost (O)","Fum Ret TD (O)","FG 0-19 (K)","FG 20-29 (K)","FG 30-39 (K)","FG 40-49 (K)","FG 50+ (K)","PAT Made (K)","Pts Allow (DT)","Sack (DT)","Int (DT)","Fum Rec (DT)","TD (DT)","Safe (DT)","Blk Kick (DT)","Ret TD (DT)","XPR (DT)","Pts Allow 0 (DT)","Pts Allow 1-6 (DT)","Pts Allow 7-13 (DT)","Pts Allow 14-20 (DT)","Pts Allow 21-27 (DT)","Pts Allow 28-34 (DT)","Pts Allow 35+ (DT)","Image"
"406.p.25020","2021","Guy","Lawrence","NE","Available","","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/2F1KQRgDtOrJZOJ8ewsDMg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08112021/25020.png"
"406.p.24952","2022","McPhee","Pernell","Bal","NotAvailable","NA","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/PUyZcRXz9qG_UBz0TXklhg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09222021/24952.png"
"406.p.24941","2023","Sherman","Richard","TB","NotAvailable","NA","CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/4PwkJRT5ZW.uK7AybtIe.Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/24941.png"
"406.p.24924","2024","Skrine","Buster","Ten","NotAvailable","NA","CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/YUtrFw5TO24PoQXhtLTMaA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10122020/24924.png"
"406.p.24886","2025","Wright","K.J.","LV","NotAvailable","NA","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/RyozPDFzGsqsZZgGIA4jdQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09102021/24886.png"
"406.p.24857","2026","Houston","Justin","Bal","Available","","LB,DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/X1gCE.RoyZr1VM2uHkCUXQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/24857.png"
"406.p.24824","2027","Sheard","Jabaal","Mia","NotAvailable","NA","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/M9mEyZBuSnj0FjPy9x503g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/11172020/24824.png"
"406.p.24818","2028","Heyward","Cameron","Pit","Available","","DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/hT7xqIJNazFRr9jnd0QJZg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10082020/24818.png"
"406.p.24814","2029","Smith","Jimmy","Bal","NotAvailable","NA","CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/Sh6YMdJu0GLfFdyPWz3gWQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09042021/24814.png"
"406.p.26975","2030","Reynolds","LaRoy","NE","NotAvailable","NA","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/saNHpW59KbxQzpawqZrRPA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10162020/26975.png"
"406.p.27007","2031","Robey-Coleman","Nickell","Det","NotAvailable","NA","CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/Hjk2uonLykcMSM_yfTsZ6A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/27007.png"
"406.p.28557","2032","Mayo","David","Was","Available","","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/PC3QVl0hxJ6t8vkhOtyA4g--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09222021/28557.png"
"406.p.28405","2033","Armstead","Arik","SF","Available","","DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/5tLy3LDA4QkbxPcbw6sz9Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/01212022/28405.png"
"406.p.28433","2034","Kendricks","Eric","Min","Available","","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/_dJ25Oibvhbog92zHAC8fQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/12142021/28433.png"
"406.p.28431","2035","McKinney","Benardrick","NYG","NotAvailable","NA","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/HYb6TPixUz.aPZsEHj2eaw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08132021/28431.png"
"406.p.28427","2036","Goldman","Eddie","Atl","NotAvailable","NA","DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/3xwtUz_3JA5y4zs2HbH_IQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09242021/28427.png"
"406.p.28426","2037","Smith","Preston","GB","Available","","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/x0aq0QGm7BF9PyQ7LA9.sA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09302021/28426.png"
"406.p.28423","2038","Edwards Jr.","Mario","Chi","Available","","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/yzNh6G6VpIl2sxxaHJim.w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08062021/28423.png"
"406.p.28421","2039","Collins","Landon","Was","NotAvailable","NA","S","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/hK8QBZo4nVB0doZhKpyvVg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10012020/28421.png"
"406.p.28420","2040","Brown","Malcom","Jax","Available","","DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/uHoIxgIuDECWo9PojfLJvg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09092021/28420.png"
"406.p.28418","2041","Randall","Damarious","LAR","NotAvailable","NA","CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/emuWdeUhGoSg6e52R9tGDA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/01202022/28418.png"
"406.p.28415","2042","Jones","Byron","Mia","Questionable","Q - Ankle","CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/foSEC9GC_AOoNuVDDyPFBA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/12132021/28415.png"
"406.p.28413","2043","Thompson","Shaq","Car","Available","","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/ZWNWywH3QI9hJiwhyc5EaQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09232021/28413.png"
"406.p.28410","2044","Dupree","Bud","Ten","Available","","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/dzTTy5ud2AiqD6oBfpnx0A--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10082021/28410.png"
"406.p.28406","2045","Peters","Marcus","Bal","Questionable","Q - Knee","CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/I0Q3JlcKlEV4ljzOuyZrxw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09042021/28406.png"
"406.p.28404","2046","Johnson","Kevin","Ten","NotAvailable","NA","CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/GtxP4ZvdlAZib9Nci1Fnjw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10082020/28404.png"
"406.p.28435","2047","Rowe","Eric","Mia","Questionable","Q","S","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/qLhDpdoxvpjSal9gOi35Fw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/12132021/28435.png"
"406.p.28400","2048","Shelton","Danny","KC","Available","","DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/IODCEmjFMJukgjgQts1tdg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08142021/28400.png"
"406.p.28399","2049","Waynes","Trae","Cin","NotAvailable","NA","CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/q0XIw6NfIV14Eh.XhNA9Xw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09272021/28399.png"
"406.p.28394","2050","Williams","Leonard","NYG","Available","","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/HllJEs2ZD5vS2JbOS_v3tg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/01082022/28394.png"
"406.p.28391","2051","Fowler Jr.","Dante","Dal","Available","","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/xp_6JqE3YSBHhKaKdPR.cw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08052022/28391.png"
"406.p.28386","2052","Obada","Efe","Was","Available","","DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/ZOEf0GqT.8sRV_mI4lm7iA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09272021/28386.png"
"406.p.28312","2053","Davis","Todd","NYG","NotAvailable","NA","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/L1.dR8XrYQh6LTxJ6rpUuA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10122020/28312.png"
"406.p.28303","2054","Phillips","Adrian","NE","Available","","S","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/ReExkqCnjP9FxbO1JFuZKA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/12212021/28303.png"
"406.p.28289","2055","Goodwin","C.J.","Dal","Available","","CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/eRlEXhPGDMdjzzzaT5emUg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09292021/28289.png"
"406.p.28266","2056","Autry","Denico","Ten","Available","","DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/bf2FUPBXKjzpBIvy5g.vmg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10082021/28266.png"
"406.p.28265","2057","Williams","K'Waun","Den","Available","","CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/eNT8lC0M5lhG9CmLEzUTpQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/01212022/28265.png"
"406.p.28244","2058","Butler","Malcolm","NE","Available","","CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/VFb19BK0fbxrmyiWUrnU6Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08042021/28244.png"
"406.p.28089","2059","Thomas","Joe","Chi","Available","","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/Z.RdrmAZjRbctyq2pnfpsg--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl/players_l/20151016/28089.png"
"406.p.28434","2060","Tartt","Jaquiski","Phi","Available","","S","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/NVpJkrq1vFkhqrP2joh70w--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/01212022/28434.png"
"406.p.28436","2061","Perryman","Denzel","LV","Questionable","Q - Ankle","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/csOLcwOxWAWKOI.AXYU12Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09102021/28436.png"
"406.p.28036","2062","Sorensen","Daniel","NO","Available","","S","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/11_SdDFx_tkAy.zq4u0YWQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/10072021/28036.1.png"
"406.p.28489","2063","Flowers","Trey","Det","NotAvailable","NA","LB,DE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/fVcL3GkblgBX8q0POAPLEA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/08092021/28489.png"
"406.p.28554","2064","Cardona","Joe","NE","Available","","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/AuhAqaQeQYI982oFNDpRgw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/12212021/28554.png"
"406.p.28542","2065","Davison","Tyeler","Atl","NotAvailable","NA","DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/YR9rw6OZMYN4F0lyKbMiPQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09212021/28542.png"
"406.p.28539","2066","Parry","David","Ari","NotAvailable","NA","DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/jJ4PRUAECdYbz.P82_BnCw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09202021/28539.png"
"406.p.28533","2067","McCain","Bobby","Was","Available","","S,CB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/YYB8rbqtuwp2fv6vcWSDug--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09222021/28533.png"
"406.p.28530","2068","Amos","Adrian","GB","Available","","S","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/ofXl1mOwFv16a1FIpVraaQ--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09302021/28530.png"
"406.p.28525","2069","Jarrett","Grady","Atl","Available","","DT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/GqpHQJShQ3YihzHGYYAoHw--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09012021/28525.png"
"406.p.28515","2070","Wilson","Damien","Car","Available","","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/SLNeCptvzC5gdzRHvk0.gA--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/09092021/28515.png"
"406.p.28512","2071","Alexander","Kwon","NYJ","Available","","LB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://s.yimg.com/iu/api/res/1.2/ki4rMTTPQssHJXCdddlg_Q--~C/YXBwaWQ9eXNwb3J0cztjaD0yMzM2O2NyPTE7Y3c9MTc5MDtkeD04NTc7ZHk9MDtmaT11bGNyb3A7aD02MDtxPTEwMDt3PTQ2/https://s.yimg.com/xe/i/us/sp/v/nfl_cutout/players_l/12022020/28512.png"
